ID,item_cnt_month
914,2.000169
915,2.000169
916,2.000169
917,2.000169
918,2.000169
919,2.000169
920,2.000169
921,2.000169
922,2.000169
923,2.000169
924,2.000169
925,2.000169
926,2.000169
927,2.000169
928,2.000169
929,2.000169
930,2.000169
931,2.000169
932,2.000169
933,2.000169
934,2.000169
935,2.000169
936,2.000169
937,2.000169
938,2.000169
939,2.000169
940,2.000169
941,2.000169
942,2.000169
943,2.000169
944,2.000169
945,2.000169
946,2.000169
947,2.000169
948,2.000169
949,2.000169
950,2.000169
951,2.000169
952,2.000169
953,2.000169
954,2.000169
955,2.000169
956,2.000169
957,2.000169
958,2.000169
959,2.000169
960,2.000169
961,2.000169
962,2.000169
963,2.000169
964,2.000169
965,2.000169
966,2.000169
967,2.000169
968,2.000169
969,2.000169
970,2.000169
971,2.000169
972,2.000169
973,2.000169
974,2.000169
975,2.000169
976,2.000169
977,2.000169
978,2.000169
979,2.000169
980,2.000169
981,2.000169
982,2.000169
983,2.000169
984,2.000169
985,2.000169
986,2.000169
987,2.000169
988,2.000169
989,2.000169
990,2.000169
991,2.000169
992,2.000169
993,2.000169
994,2.000169
995,2.000169
996,2.000169
997,2.000169
998,2.000169
999,2.000169
1000,2.000169
1001,2.000169
1002,2.000169
1003,2.000169
1004,2.000169
1005,2.000169
1006,2.000169
1007,2.000169
1008,2.000169
1009,2.000169
1010,2.000169
1011,2.000169
1012,2.000169
1013,2.000169
1014,2.000169
1015,2.000169
1016,2.000169
1017,2.000169
1018,2.000169
1019,2.000169
1020,2.000169
1021,2.000169
1022,2.000169
1023,2.000169
1024,2.000169
1025,2.000169
1026,2.000169
1027,2.000169
1028,2.000169
1029,2.000169
1030,2.000169
1031,2.000169
1032,2.000169
1033,2.000169
1034,2.000169
1035,2.000169
1036,2.000169
1037,2.000169
1038,2.000169
1039,2.000169
1040,2.000169
1041,2.000169
1042,2.000169
1043,2.000169
1044,2.000169
1045,2.000169
1046,2.000169
1047,2.000169
1048,2.000169
1049,2.000169
1050,2.000169
1051,2.000169
1052,2.000169
1053,2.000169
1054,2.000169
1055,2.000169
1056,2.000169
1057,2.000169
1058,2.000169
1059,2.000169
1060,2.000169
1061,2.000169
1062,2.000169
1063,2.000169
1064,2.000169
1065,2.000169
1066,2.000169
1067,2.000169
1068,2.000169
1069,2.000169
1070,2.000169
1071,2.000169
1072,2.000169
1073,2.000169
1074,2.000169
1075,2.000169
1076,2.000169
1077,2.000169
1078,2.000169
1079,2.000169
1080,2.000169
1081,2.000169
1082,2.000169
1083,2.000169
1084,2.000169
1085,2.000169
1086,2.000169
1087,2.000169
1088,2.000169
1089,2.000169
1090,2.000169
1091,2.000169
1092,2.000169
1093,2.000169
1094,2.000169
1095,2.000169
1096,2.000169
1097,2.000169
1098,2.000169
1099,2.000169
1100,2.000169
1101,2.000169
1102,2.000169
1103,2.000169
1104,2.000169
1105,2.000169
1106,2.000169
1107,2.000169
1108,2.000169
1109,2.000169
1110,2.000169
1111,2.000169
1112,2.000169
1113,2.000169
1114,2.000169
1115,2.000169
1116,2.000169
1117,2.000169
1118,2.000169
1119,2.000169
1120,2.000169
1121,2.000169
1122,2.000169
1123,2.000169
1124,2.000169
1125,2.000169
1126,2.000169
1127,2.000169
1128,2.000169
1129,2.000169
1130,2.000169
1131,2.000169
1132,2.000169
1133,2.000169
1134,2.000169
1135,2.000169
1136,2.000169
1137,2.000169
1138,2.000169
1139,2.000169
1140,2.000169
1141,2.000169
1142,2.000169
1143,2.000169
1144,2.000169
1145,2.000169
1146,2.000169
1147,2.000169
1148,2.000169
1149,2.000169
1150,2.000169
1151,2.000169
1152,2.000169
1153,2.000169
1154,2.000169
1155,2.000169
1156,2.000169
1157,2.000169
1158,2.000169
1159,2.000169
1160,2.000169
1161,2.000169
1162,2.000169
1163,2.000169
1164,2.000169
1165,2.000169
1166,2.000169
1167,2.000169
1168,2.000169
1169,2.000169
1170,2.000169
1171,2.000169
1172,2.000169
1173,2.000169
1174,2.000169
1175,2.000169
1176,2.000169
1177,2.000169
1178,2.000169
1179,2.000169
1180,2.000169
1181,2.000169
1182,2.000169
1183,2.000169
1184,2.000169
1185,2.000169
1186,2.000169
1187,2.000169
1188,2.000169
1189,2.000169
1190,2.000169
1191,2.000169
1192,2.000169
1193,2.000169
1194,2.000169
1195,2.000169
1196,2.000169
1197,2.000169
1198,2.000169
1199,2.000169
1200,2.000169
1201,2.000169
1202,2.000169
1203,2.000169
1204,2.000169
1205,2.000169
1206,2.000169
1207,2.000169
1208,2.000169
1209,2.000169
1210,2.000169
1211,2.000169
1212,2.000169
1213,2.000169
1214,2.000169
1215,2.000169
1216,2.000169
1217,2.000169
1218,2.000169
1219,2.000169
1220,2.000169
1221,2.000169
1222,2.000169
1223,2.000169
1224,2.000169
1225,2.000169
1226,2.000169
1227,2.000169
1228,2.000169
1229,2.000169
1230,2.000169
1231,2.000169
1232,2.000169
1233,2.000169
1234,2.000169
1235,2.000169
1236,2.000169
1237,2.000169
1238,2.000169
1239,2.000169
1240,2.000169
1241,2.000169
1242,2.000169
1243,2.000169
1244,2.000169
1245,2.000169
1246,2.000169
1247,2.000169
1248,2.000169
1249,2.000169
1250,2.000169
1251,2.000169
1252,2.000169
1253,2.000169
1254,2.000169
1255,2.000169
1256,2.000169
1257,2.000169
1258,2.000169
1259,2.000169
1260,2.000169
1261,2.000169
1262,2.000169
1263,2.000169
1264,2.000169
1265,2.000169
1266,2.000169
1267,2.000169
1268,2.000169
1269,2.000169
1270,2.000169
1271,2.000169
1272,2.000169
1273,2.000169
1274,2.000169
1275,2.000169
1276,2.000169
1277,2.000169
1278,2.000169
1279,2.000169
1280,2.000169
1281,2.000169
1282,2.000169
1283,2.000169
1284,2.000169
1285,2.000169
1286,2.000169
1287,2.000169
1288,2.000169
1289,2.000169
1290,2.000169
1291,2.000169
1292,2.000169
1293,2.000169
1294,2.000169
1295,2.000169
1296,2.000169
1297,2.000169
1298,2.000169
1299,2.000169
1300,2.000169
1301,2.000169
1302,2.000169
1303,2.000169
1304,2.000169
1305,2.000169
1306,2.000169
1307,2.000169
1308,2.000169
1309,2.000169
1310,2.000169
1311,2.000169
1312,2.000169
1313,2.000169
1314,2.000169
1315,2.000169
1316,2.000169
1317,2.000169
1318,2.000169
1319,2.000169
1320,2.000169
1321,2.000169
1322,2.000169
1323,2.000169
1324,2.000169
1325,2.000169
1326,2.000169
1327,2.000169
1328,2.000169
1329,2.000169
1330,2.000169
1331,2.000169
1332,2.000169
1333,2.000169
1334,2.000169
1335,2.000169
1336,2.000169
1337,2.000169
1338,2.000169
1339,2.000169
1340,2.000169
1341,2.000169
1342,2.000169
1343,2.000169
1344,2.000169
1345,2.000169
1346,2.000169
1347,2.000169
1348,2.000169
1349,2.000169
1350,2.000169
1351,2.000169
1352,2.000169
1353,2.000169
1354,2.000169
1355,2.000169
1356,2.000169
1357,2.000169
1358,2.000169
1359,2.000169
1360,2.000169
1361,2.000169
1362,2.000169
1363,2.000169
1364,2.000169
1365,2.000169
1366,2.000169
1367,2.000169
1368,2.000169
1369,2.000169
1370,2.000169
1371,2.000169
1372,2.000169
1373,2.000169
1374,2.000169
1375,2.000169
1376,2.000169
1377,2.000169
1378,2.000169
1379,2.000169
1380,2.000169
1381,2.000169
1382,2.000169
1383,2.000169
1384,2.000169
1385,2.000169
1386,2.000169
1387,2.000169
1388,2.000169
1389,2.000169
1390,2.000169
1391,2.000169
1392,2.000169
1393,2.000169
1394,2.000169
1395,2.000169
1396,2.000169
1397,2.000169
1398,2.000169
1399,2.000169
1400,2.000169
1401,2.000169
1402,2.000169
1403,2.000169
1404,2.000169
1405,2.000169
1406,2.000169
1407,2.000169
1408,2.000169
1409,2.000169
1410,2.000169
1411,2.000169
1412,2.000169
1413,2.000169
1414,2.000169
1415,2.000169
1416,2.000169
1417,2.000169
1418,2.000169
1419,2.000169
1420,2.000169
1421,2.000169
1422,2.000169
1423,2.000169
1424,2.000169
1425,2.000169
1426,2.000169
1427,2.000169
1428,2.000169
1429,2.000169
1430,2.000169
1431,2.000169
1432,2.000169
1433,2.000169
1434,2.000169
1435,2.000169
1436,2.000169
1437,2.000169
1438,2.000169
1439,2.000169
1440,2.000169
1441,2.000169
1442,2.000169
1443,2.000169
1444,2.000169
1445,2.000169
1446,2.000169
1447,2.000169
1448,2.000169
1449,2.000169
1450,2.000169
1451,2.000169
1452,2.000169
1453,2.000169
1454,2.000169
1455,2.000169
1456,2.000169
1457,2.000169
1458,2.000169
1459,2.000169
1460,2.000169
1461,2.000169
1462,2.000169
1463,2.000169
1464,2.000169
1465,2.000169
1466,2.000169
1467,2.000169
1468,2.000169
1469,2.000169
1470,2.000169
1471,2.000169
1472,2.000169
1473,2.000169
1474,2.000169
1475,2.000169
1476,2.000169
1477,2.000169
1478,2.000169
1479,2.000169
1480,2.000169
1481,2.000169
1482,2.000169
1483,2.000169
1484,2.000169
1485,2.000169
1486,2.000169
1487,2.000169
1488,2.000169
1489,2.000169
1490,2.000169
1491,2.000169
1492,2.000169
1493,2.000169
1494,2.000169
1495,2.000169
1496,2.000169
1497,2.000169
1498,2.000169
1499,2.000169
1500,2.000169
1501,2.000169
1502,2.000169
1503,2.000169
1504,2.000169
1505,2.000169
1506,2.000169
1507,2.000169
1508,2.000169
1509,2.000169
1510,2.000169
1511,2.000169
1512,2.000169
1513,2.000169
1514,2.000169
1515,2.000169
1516,2.000169
1517,2.000169
1518,2.000169
1519,2.000169
1520,2.000169
1521,2.000169
1522,2.000169
1523,2.000169
1524,2.000169
1525,2.000169
1526,2.000169
1527,2.000169
1528,2.000169
1529,2.000169
1530,2.000169
1531,2.000169
1532,2.000169
1533,2.000169
1534,2.000169
1535,2.000169
1536,2.000169
1537,2.000169
1538,2.000169
1539,2.000169
1540,2.000169
1541,2.000169
1542,2.000169
1543,2.000169
1544,2.000169
1545,2.000169
1546,2.000169
1547,2.000169
1548,2.000169
1549,2.000169
1550,2.000169
1551,2.000169
1552,2.000169
1553,2.000169
1554,2.000169
1555,2.000169
1556,2.000169
1557,2.000169
1558,2.000169
1559,2.000169
1560,2.000169
1561,2.000169
1562,2.000169
1563,2.000169
1564,2.000169
1565,2.000169
1566,2.000169
1567,2.000169
1568,2.000169
1569,2.000169
1570,2.000169
1571,2.000169
1572,2.000169
1573,2.000169
1574,2.000169
1575,2.000169
1576,2.000169
1577,2.000169
1578,2.000169
1579,2.000169
1580,2.000169
1581,2.000169
1582,2.000169
1583,2.000169
1584,2.000169
1585,2.000169
1586,2.000169
1587,2.000169
1588,2.000169
1589,2.000169
1590,2.000169
1591,2.000169
1592,2.000169
1593,2.000169
1594,2.000169
1595,2.000169
1596,2.000169
1597,2.000169
1598,2.000169
1599,2.000169
1600,2.000169
1601,2.000169
1602,2.000169
1603,2.000169
1604,2.000169
1605,2.000169
1606,2.000169
1607,2.000169
1608,2.000169
1609,2.000169
1610,2.000169
1611,2.000169
1612,2.000169
1613,2.000169
1614,2.000169
1615,2.000169
1616,2.000169
1617,2.000169
1618,2.000169
1619,2.000169
1620,2.000169
1621,2.000169
1622,2.000169
1623,2.000169
1624,2.000169
1625,2.000169
1626,2.000169
1627,2.000169
1628,2.000169
1629,2.000169
1630,2.000169
1631,2.000169
1632,2.000169
1633,2.000169
1634,2.000169
1635,2.000169
1636,2.000169
1637,2.000169
1638,2.000169
1639,2.000169
1640,2.000169
1641,2.000169
1642,2.000169
1643,2.000169
1644,2.000169
1645,2.000169
1646,2.000169
1647,2.000169
1648,2.000169
1649,2.000169
1650,2.000169
1651,2.000169
1652,2.000169
1653,2.000169
1654,2.000169
1655,2.000169
1656,2.000169
1657,2.000169
1658,2.000169
1659,2.000169
1660,2.000169
1661,2.000169
1662,2.000169
1663,2.000169
1664,2.000169
1665,2.000169
1666,2.000169
1667,2.000169
1668,2.000169
1669,2.000169
1670,2.000169
1671,2.000169
1672,2.000169
1673,2.000169
1674,2.000169
1675,2.000169
1676,2.000169
1677,2.000169
1678,2.000169
1679,2.000169
1680,2.000169
1681,2.000169
1682,2.000169
1683,2.000169
1684,2.000169
1685,2.000169
1686,2.000169
1687,2.000169
1688,2.000169
1689,2.000169
1690,2.000169
1691,2.000169
1692,2.000169
1693,2.000169
1694,2.000169
1695,2.000169
1696,2.000169
1697,2.000169
1698,2.000169
1699,2.000169
1700,2.000169
1701,2.000169
1702,2.000169
1703,2.000169
1704,2.000169
1705,2.000169
1706,2.000169
1707,2.000169
1708,2.000169
1709,2.000169
1710,2.000169
1711,2.000169
1712,2.000169
1713,2.000169
1714,2.000169
1715,2.000169
1716,2.000169
1717,2.000169
1718,2.000169
1719,2.000169
1720,2.000169
1721,2.000169
1722,2.000169
1723,2.000169
1724,2.000169
1725,2.000169
1726,2.000169
1727,2.000169
1728,2.000169
1729,2.000169
1730,2.000169
1731,2.000169
1732,2.000169
1733,2.000169
1734,2.000169
1735,2.000169
1736,2.000169
1737,2.000169
1738,2.000169
1739,2.000169
1740,2.000169
1741,2.000169
1742,2.000169
1743,2.000169
1744,2.000169
1745,2.000169
1746,2.000169
1747,2.000169
1748,2.000169
1749,2.000169
1750,2.000169
1751,2.000169
1752,2.000169
1753,2.000169
1754,2.000169
1755,2.000169
1756,2.000169
1757,2.000169
1758,2.000169
1759,2.000169
1760,2.000169
1761,2.000169
1762,2.000169
1763,2.000169
1764,2.000169
1765,2.000169
1766,2.000169
1767,2.000169
1768,2.000169
1769,2.000169
1770,2.000169
1771,2.000169
1772,2.000169
1773,2.000169
1774,2.000169
1775,2.000169
1776,2.000169
1777,2.000169
1778,2.000169
1779,2.000169
1780,2.000169
1781,2.000169
1782,2.000169
1783,2.000169
1784,2.000169
1785,2.000169
1786,2.000169
1787,2.000169
1788,2.000169
1789,2.000169
1790,2.000169
1791,2.000169
1792,2.000169
1793,2.000169
1794,2.000169
1795,2.000169
1796,2.000169
1797,2.000169
1798,2.000169
1799,2.000169
1800,2.000169
1801,2.000169
1802,2.000169
1803,2.000169
1804,2.000169
1805,2.000169
1806,2.000169
1807,2.000169
1808,2.000169
1809,2.000169
1810,2.000169
1811,2.000169
1812,2.000169
1813,2.000169
1814,2.000169
1815,2.000169
1816,2.000169
1817,2.000169
1818,2.000169
1819,2.000169
1820,2.000169
1821,2.000169
1822,2.000169
1823,2.000169
1824,2.000169
1825,2.000169
1826,2.000169
1827,2.000169
1828,2.000169
1829,2.000169
1830,2.000169
1831,2.000169
1832,2.000169
1833,2.000169
1834,2.000169
1835,2.000169
1836,2.000169
1837,2.000169
1838,2.000169
1839,2.000169
1840,2.000169
1841,2.000169
1842,2.000169
1843,2.000169
1844,2.000169
1845,2.000169
1846,2.000169
1847,2.000169
1848,2.000169
1849,2.000169
1850,2.000169
1851,2.000169
1852,2.000169
1853,2.000169
1854,2.000169
1855,2.000169
1856,2.000169
1857,2.000169
1858,2.000169
1859,2.000169
1860,2.000169
1861,2.000169
1862,2.000169
1863,2.000169
1864,2.000169
1865,2.000169
1866,2.000169
1867,2.000169
1868,2.000169
1869,2.000169
1870,2.000169
1871,2.000169
